CO_ITEM,NSE_CLASS,TP_COR_RACA,TX_GABARITO,answer_distribution,correct_probability
140631,Very High,2,B,[0.05344055 0.34441045 0.12922508 0.30790579 0.15569629 0.00932185],0.344410446168078
140631,Very High,3,B,[0.04623483 0.3587329  0.12141468 0.31158727 0.15543857 0.00659174],0.3587329031461299
140631,Very High,4,B,[0.03676588 0.38261977 0.11300334 0.30956549 0.15247493 0.00557059],0.3826197676269298
140631,Very High,5,B,[0.05735661 0.32917706 0.15461347 0.28927681 0.16209476 0.0074813 ],0.32917705735660846
140631,Very Low,0,B,[0.10269784 0.28579137 0.16528777 0.23345324 0.20323741 0.00953237],0.28579136690647483
140631,Very Low,1,B,[0.08686083 0.31004649 0.15539323 0.24878095 0.19075989 0.00815862],0.31004648515321126
140631,Very Low,2,B,[0.10014909 0.29240941 0.16315551 0.23856442 0.19677621 0.00894536],0.29240941206974785
140631,Very Low,3,B,[0.10049981 0.29220035 0.16154055 0.23477526 0.20346323 0.0075208 ],0.2922003497495037
140631,Very Low,4,B,[0.1039604  0.29537954 0.15808581 0.2379538  0.19570957 0.00891089],0.2953795379537954
140631,Very Low,5,B,[0.12374779 0.2695934  0.15586329 0.20919269 0.2280495  0.01355333],0.26959340011785504
140639,Medium,0,B,[0.08999137 0.49758412 0.28934426 0.06022433 0.05547886 0.00737705],0.49758412424503884
140639,Medium,1,B,[0.07961015 0.5543383  0.27230959 0.04511925 0.04420228 0.00442042],0.5543383005848111
140639,Medium,2,B,[0.09817031 0.44941208 0.31768415 0.06634853 0.06215919 0.00622573],0.44941208221648377
140639,Medium,3,B,[0.09889197 0.46072092 0.31069699 0.06420798 0.05993143 0.00555071],0.46072092302927053
140639,Medium,4,B,[0.09948431 0.46188225 0.31160292 0.06239794 0.05926085 0.00537172],0.4618822518263859
140639,Medium,5,B,[0.11809172 0.37913657 0.33982866 0.08197547 0.07357635 0.00739123],0.37913656979674115
140639,Very High,0,B,[0.05317741 0.72065313 0.1652692  0.02471315 0.02934687 0.00684025],0.7206531332744925
140639,Very High,1,B,[0.05085165 0.7244437  0.17911227 0.0180363  0.02478473 0.00277135],0.7244437046168243
140639,Very High,2,B,[0.07393439 0.61638084 0.22920373 0.03550843 0.03927987 0.00569273],0.6163808439479115
140639,Very High,3,B,[0.06247491 0.65818642 0.21334404 0.0288987  0.03329834 0.00379759],0.6581864213158789
140639,Very High,4,B,[0.0536368  0.73945567 0.15915964 0.01878084 0.02657966 0.00238739],0.7394556740410632
140639,Very High,5,B,[0.06733167 0.55361596 0.2394015  0.06733167 0.06483791 0.0074813 ],0.5536159600997507
140639,Very Low,0,B,[0.12805755 0.33201439 0.35233813 0.09082734 0.0897482  0.00701439],0.3320143884892086
140639,Very Low,1,B,[0.11539702 0.3854473  0.33780476 0.08124466 0.07367422 0.00643203],0.38544730101508395
140639,Very Low,2,B,[0.12199391 0.33316048 0.35511333 0.09206802 0.09001534 0.00764893],0.33316047622134354
140639,Very Low,3,B,[0.1255967  0.32904221 0.35849324 0.09240595 0.08774459 0.00671732],0.3290422062576803
140639,Very Low,4,B,[0.12838284 0.32244224 0.35676568 0.0950495  0.09059406 0.00676568],0.32244224422442247
140639,Very Low,5,B,[0.13730112 0.26841485 0.38450206 0.09723041 0.10194461 0.01060695],0.26841484973482616
140643,Medium,0,B,[0.11561691 0.34167386 0.18015531 0.12726488 0.22653149 0.00875755],0.34167385677308026
140643,Medium,1,B,[0.10505514 0.34721881 0.18032032 0.12807422 0.23296106 0.00637044],0.3472188099102567
140643,Medium,2,B,[0.13157459 0.29525311 0.19196114 0.13154392 0.24162593 0.00804132],0.2952531082664246
140643,Medium,3,B,[0.12309051 0.31101905 0.18905839 0.1300069  0.23956559 0.00725956],0.3110190490940065
140643,Medium,4,B,[0.12079931 0.31516975 0.18642028 0.13003868 0.24030941 0.00726257],0.31516974645466267
140643,Medium,5,B,[0.1288426  0.28187469 0.19956325 0.13035444 0.24827818 0.01108685],0.2818746850327566
140643,Very High,0,B,[0.0635481  0.46425419 0.13945278 0.10944395 0.21646072 0.00684025],0.4642541924095322
140643,Very High,1,B,[0.06230598 0.44469889 0.15480443 0.11561856 0.21795172 0.00462042],0.44469888515975775
140643,Very High,2,B,[0.08745464 0.37799758 0.17120899 0.12915392 0.22749591 0.00668896],0.37799758058777483
140643,Very High,3,B,[0.07689339 0.41138967 0.16050202 0.12190867 0.22342462 0.00588163],0.4113896693321807
140643,Very High,4,B,[0.05809327 0.47159    0.13242082 0.10679612 0.22680248 0.00429731],0.47159000477478913
140643,Very High,5,B,[0.11221945 0.35411471 0.16209476 0.16209476 0.20199501 0.0074813 ],0.3541147132169576
140643,Very Low,0,B,[0.14640288 0.27104317 0.20269784 0.13633094 0.23417266 0.00935252],0.2710431654676259
140643,Very Low,1,B,[0.14569775 0.27519211 0.19960156 0.12828005 0.24316479 0.00806375],0.27519210701072006
140643,Very Low,2,B,[0.15634926 0.25489942 0.19910979 0.1325814  0.2475746  0.00948553],0.25489941876796096
140643,Very Low,3,B,[0.15034502 0.25411192 0.20207487 0.13089021 0.25480315 0.00777484],0.2541119198411948
140643,Very Low,4,B,[0.15330033 0.2470297  0.19966997 0.12871287 0.26386139 0.00742574],0.24702970297029703
140643,Very Low,5,B,[0.13671184 0.23600471 0.21744255 0.12286388 0.27519151 0.0117855 ],0.23600471420153213
140682,Medium,0,E,[0.14818809 0.14029336 0.35112166 0.08011217 0.27200173 0.008283  ],0.27200172562553926
140682,Medium,1,E,[0.14244592 0.12015422 0.39715894 0.06731616 0.26668008 0.00624469],0.26668007947086486
140682,Medium,2,E,[0.15912729 0.15015978 0.34988009 0.08655916 0.24563739 0.00863629],0.24563738629602597
140682,Medium,3,E,[0.15889204 0.14786102 0.3498036  0.08536542 0.25083771 0.0072402 ],0.25083770960339025
140682,Medium,4,E,[0.15719811 0.14911904 0.34997851 0.08702192 0.24821659 0.00846584],0.24821658788139236
140682,Medium,5,E,[0.17621367 0.18276499 0.30556022 0.10616496 0.21972115 0.009575  ],0.21972114900050393
140682,Very High,0,E,[0.09598411 0.08958517 0.40026478 0.05075022 0.3554722  0.00794351],0.35547219770520744
140682,Very High,1,E,[0.09747429 0.075092   0.45720147 0.04170978 0.32378506 0.0047374 ],0.323785058081467
140682,Very High,2,E,[0.12033018 0.10367893 0.40937878 0.06375863 0.29509713 0.00775635],0.29509713228492135
140682,Very High,3,E,[0.11615054 0.09382815 0.42130044 0.05475624 0.30778968 0.00617494],0.30778968168205256
140682,Very High,4,E,[0.09040267 0.07480503 0.43737068 0.04504218 0.34728633 0.00509311],0.34728632818717176
140682,Very High,5,E,[0.17456359 0.11970075 0.36658354 0.05486284 0.27431421 0.00997506],0.2743142144638404
140682,Very Low,0,E,[0.18021583 0.1794964  0.30323741 0.10881295 0.22068345 0.00755396],0.22068345323741007
140682,Very Low,1,E,[0.17229864 0.16598046 0.31932454 0.10038896 0.23468362 0.00732378],0.2346836163551845
140682,Very Low,2,E,[0.17683283 0.17361336 0.29906441 0.11194659 0.22981353 0.00872928],0.229813530390441
140682,Very Low,3,E,[0.17668258 0.17985514 0.29124326 0.11290647 0.23161452 0.00769803],0.23161451933074959
140682,Very Low,4,E,[0.17508251 0.19158416 0.29323432 0.10990099 0.22310231 0.00709571],0.22310231023102312
140682,Very Low,5,E,[0.18031821 0.20683559 0.2445492  0.12993518 0.22746022 0.01090159],0.22746022392457277
140721,Medium,0,E,[0.04508197 0.42264884 0.05897325 0.08093184 0.38589301 0.0064711 ],0.385893011216566
140721,Medium,1,E,[0.03228939 0.44200349 0.04312281 0.07157988 0.40596883 0.00503561],0.4059688268374736
140721,Medium,2,E,[0.04964639 0.4315016  0.06030068 0.0834555  0.36851435 0.00658149],0.3685143498555507
140721,Medium,3,E,[0.04749426 0.42629211 0.06025526 0.0865164  0.37368888 0.00575309],0.37368887887704677
140721,Medium,4,E,[0.04860335 0.41525569 0.05938977 0.0895144  0.38190804 0.00532875],0.38190803609798024
140721,Medium,5,E,[0.06232152 0.40752562 0.07055266 0.09507811 0.35696288 0.00755921],0.35696287586091047
140721,Very High,0,E,[0.02162401 0.43623124 0.02780229 0.04523389 0.4609444  0.00816417],0.4609443954104148
140721,Very High,1,E,[0.01597128 0.41995015 0.02344404 0.04439116 0.49296364 0.00327974],0.492963639472003
140721,Very High,2,E,[0.02896179 0.43129581 0.0383548  0.0573543  0.4386252  0.0054081 ],0.4386252045826514
140721,Very High,3,E,[0.02466887 0.43334157 0.03369971 0.05322795 0.45044614 0.00461576],0.4504461391213066
140721,Very High,4,E,[0.01862168 0.40044565 0.02498806 0.04981697 0.50246697 0.00366067],0.5024669743752984
140721,Very High,5,E,[0.04239401 0.42394015 0.04239401 0.10723192 0.3840399  0.        ],0.38403990024937656
140721,Very Low,0,E,[0.07248201 0.39514388 0.08848921 0.09892086 0.33920863 0.0057554 ],0.33920863309352517
140721,Very Low,1,E,[0.05951997 0.4148373  0.07515416 0.09803624 0.34600133 0.006451  ],0.3460013281472346
140721,Very Low,2,E,[0.07266481 0.40457207 0.08584516 0.10362784 0.32577083 0.00751928],0.32577083468377954
140721,Very Low,3,E,[0.072703   0.39781643 0.08612582 0.10885363 0.32789016 0.00661097],0.327890159750449
140721,Very Low,4,E,[0.07161716 0.40445545 0.0859736  0.10346535 0.32706271 0.00742574],0.32706270627062706
140721,Very Low,5,E,[0.08190925 0.35769004 0.09958751 0.11844431 0.32999411 0.01237478],0.32999410724808487
140731,Medium,0,D,[0.06942096 0.09495047 0.08391721 0.61198357 0.13602319 0.0037046 ],0.611983570910848
140731,Medium,1,D,[0.04818701 0.08882685 0.07718842 0.6795405  0.10326338 0.00299384],0.6795404954434604
140731,Medium,2,D,[0.08052745 0.10713902 0.10191942 0.54697037 0.15817637 0.00526737],0.5469703665659377
140731,Medium,3,D,[0.07696429 0.10529458 0.09734714 0.5612726  0.15497506 0.00414633],0.561272597158341
140731,Medium,4,D,[0.07212777 0.10063541 0.09436716 0.57873948 0.14975099 0.00437919],0.5787394813669929
140731,Medium,5,D,[0.11060481 0.11888981 0.10521955 0.44407622 0.21251036 0.00869925],0.44407622203811103
140731,Very High,0,D,[0.01957494 0.0598434  0.04166667 0.82326622 0.05341163 0.00223714],0.8232662192393736
140731,Very High,1,D,[0.017334   0.05678996 0.04378405 0.83876238 0.04158213 0.00174747],0.8387623823976542
140731,Very High,2,D,[0.03846529 0.08073807 0.07302548 0.73015718 0.07546617 0.00214781],0.7301571805135214
140731,Very High,3,D,[0.0310277  0.07048707 0.06222278 0.76780484 0.0659051  0.00255251],0.7678048372248724
140731,Very High,4,D,[0.01820884 0.05555556 0.04013378 0.85042735 0.03474545 0.00092902],0.8504273504273504
140731,Very High,5,D,[0.0390625  0.09375    0.0546875  0.7265625  0.08203125 0.00390625],0.7265625
140731,Very Low,0,D,[0.12142857 0.11571429 0.11       0.42904762 0.21714286 0.00666667],0.42904761904761907
140731,Very Low,1,D,[0.09847954 0.11238372 0.10558167 0.47844353 0.20006002 0.00505152],0.478443533059918
140731,Very Low,2,D,[0.12160094 0.11824603 0.12242496 0.38610948 0.24302531 0.00859329],0.3861094761624485
140731,Very Low,3,D,[0.1301252  0.12012393 0.12097549 0.37376117 0.24870908 0.00630515],0.3737611653651731
140731,Very Low,4,D,[0.11445199 0.12657614 0.11978661 0.37342386 0.25945684 0.00630456],0.3734238603297769
140731,Very Low,5,D,[0.14945055 0.13186813 0.13406593 0.28351648 0.29230769 0.00879121],0.2835164835164835
140767,Medium,0,B,[0.04075058 0.71071918 0.04075058 0.16936458 0.03366353 0.00475155],0.7107191753241524
140767,Medium,1,B,[0.0312508  0.75819214 0.03462649 0.14584777 0.02675202 0.00333077],0.7581921447824412
140767,Medium,2,B,[0.047048   0.64369409 0.05165845 0.21190115 0.04050261 0.0051957 ],0.6436940864517516
140767,Medium,3,B,[0.04226168 0.66411462 0.04598007 0.20482456 0.03845338 0.0043657 ],0.6641146157359292
140767,Medium,4,B,[0.03872574 0.67379358 0.04671132 0.19500258 0.04052894 0.00523785],0.6737935771938863
140767,Medium,5,B,[0.05343828 0.57829329 0.05675228 0.24979287 0.05550953 0.00621375],0.5782932891466446
140767,Very High,0,B,[0.01789709 0.88870246 0.01761745 0.06599553 0.00755034 0.00223714],0.8887024608501118
140767,Very High,1,B,[0.01467764 0.89731063 0.01768025 0.05714703 0.0112855  0.00189895],0.8973106324963888
140767,Very High,2,B,[0.02880016 0.8185102  0.02772625 0.10426633 0.01757298 0.00312408],0.8185102020892316
140767,Very High,3,B,[0.02307724 0.84279019 0.02345385 0.09166039 0.01659135 0.00242698],0.8427901916478366
140767,Very High,4,B,"[1.20772947e-02 9.09141583e-01 1.63507990e-02 4.79375697e-02
 1.37495355e-02 7.43218135e-04]",0.9091415830546266
140767,Very High,5,B,[0.03515625 0.7578125  0.03125    0.13671875 0.03125    0.0078125 ],0.7578125
140767,Very Low,0,B,[0.06238095 0.53904762 0.06142857 0.27       0.05952381 0.00761905],0.539047619047619
140767,Very Low,1,B,[0.05136541 0.57357207 0.05971792 0.2593278  0.05026508 0.00575173],0.5735720716214865
140767,Very Low,2,B,[0.06109476 0.50164803 0.07151265 0.29723367 0.06021189 0.008299  ],0.5016480282519129
140767,Very Low,3,B,[0.05962713 0.51314478 0.06611346 0.29300817 0.06169261 0.00641386],0.513144782852898
140767,Very Low,4,B,[0.0557711  0.47381183 0.06789525 0.32250242 0.07419981 0.00581959],0.47381183317167797
140767,Very Low,5,B,[0.06373626 0.48791209 0.07582418 0.28791209 0.07472527 0.00989011],0.4879120879120879
140827,Medium,0,B,[0.19758412 0.45608283 0.0633736  0.15207075 0.1267472  0.0041415 ],0.4560828300258844
140827,Medium,1,B,[0.18541977 0.48507793 0.05139103 0.15502622 0.11942103 0.00366402],0.48507793290631607
140827,Medium,2,B,[0.20876755 0.44402667 0.0632326  0.15293223 0.12675348 0.00428748],0.4440266694472898
140827,Medium,3,B,[0.21610092 0.43375407 0.06300069 0.15052374 0.13258162 0.00403896],0.4337540653554282
140827,Medium,4,B,[0.21981092 0.42092823 0.06544908 0.15053717 0.13927804 0.00399656],0.4209282337773958
140827,Medium,5,B,[0.249958   0.38115236 0.07676802 0.14698471 0.13959348 0.00554342],0.3811523601545439
140827,Very High,0,B,[0.11981465 0.55317741 0.04832304 0.1690203  0.1059135  0.0037511 ],0.5531774051191527
140827,Very High,1,B,[0.12171464 0.55974158 0.04122839 0.16881867 0.10497404 0.00352268],0.5597415802118106
140827,Very High,2,B,[0.15398847 0.51910624 0.05159041 0.16786451 0.10296734 0.00448303],0.5191062406603573
140827,Very High,3,B,[0.14954151 0.51659514 0.05089691 0.16805088 0.11023804 0.00467751],0.5165951403254191
140827,Very High,4,B,[0.12127964 0.5153589  0.04281394 0.18764921 0.12828267 0.00461563],0.5153589049816967
140827,Very High,5,B,[0.17705736 0.47381546 0.06483791 0.15710723 0.12468828 0.00249377],0.47381546134663344
140827,Very Low,0,B,[0.2573741  0.35989209 0.08111511 0.1426259  0.15413669 0.00485612],0.3598920863309353
140827,Very Low,1,B,[0.23711223 0.39664168 0.0698226  0.1475951  0.14488189 0.00394649],0.39664168484963475
140827,Very Low,2,B,[0.24275621 0.37551047 0.08063784 0.14725265 0.14898122 0.00486161],0.3755104686588449
140827,Very Low,3,B,[0.25739082 0.36050194 0.08054282 0.14283014 0.15463418 0.0041001 ],0.36050193780130446
140827,Very Low,4,B,[0.26023102 0.35561056 0.08234323 0.13861386 0.16039604 0.00280528],0.3556105610561056
140827,Very Low,5,B,[0.29434296 0.32586918 0.08839128 0.13022982 0.15409546 0.0070713 ],0.3258691809074838
140898,Medium,0,C,[0.3550906  0.20237274 0.19206212 0.06738568 0.17752373 0.00556514],0.1920621225194133
140898,Medium,1,C,[0.37307199 0.20063105 0.19645631 0.05752352 0.16803793 0.0042792 ],0.1964563113369793
140898,Medium,2,C,[0.34863494 0.21625683 0.16870818 0.07411996 0.18684561 0.00543448],0.16870817564542148
140898,Medium,3,C,[0.34658651 0.21961367 0.17065517 0.0748571  0.18363615 0.0046514 ],0.17065517338476918
140898,Medium,4,C,[0.34881822 0.21972497 0.17593468 0.07296949 0.17782553 0.00472712],0.17593467984529437
140898,Medium,5,C,[0.31429531 0.23198387 0.15219217 0.08499916 0.20897027 0.00755921],0.15219217201411053
140898,Very High,0,C,[0.39938217 0.15070609 0.27096205 0.04082083 0.13150927 0.00661959],0.2709620476610768
140898,Very High,1,C,[0.42183971 0.16163384 0.24578223 0.03920836 0.12775673 0.00377912],0.24578223273977162
140898,Very High,2,C,[0.37927845 0.18963922 0.21611044 0.05835053 0.15043051 0.00619085],0.21611043905215968
140898,Very High,3,C,[0.39355954 0.18217605 0.22706783 0.05106672 0.14105097 0.00507888],0.22706783167124642
140898,Very High,4,C,[0.42973102 0.1419704  0.25067643 0.03406016 0.139583   0.00397899],0.25067642845774313
140898,Very High,5,C,[0.37406484 0.22942643 0.1521197  0.08478803 0.159601   0.        ],0.15211970074812967
140898,Very Low,0,C,[0.3028777  0.23363309 0.15071942 0.10035971 0.20827338 0.00413669],0.15071942446043166
140898,Very Low,1,C,[0.3234418  0.23210322 0.15298359 0.08798027 0.19888056 0.00461057],0.15298358789488664
140898,Very Low,2,C,[0.31364923 0.2297271  0.14574015 0.09645427 0.20915711 0.00527214],0.14574015254640132
140898,Very Low,3,C,[0.3092979  0.23357004 0.14135906 0.10016306 0.21075952 0.00485041],0.14135906040268456
140898,Very Low,4,C,[0.31023102 0.2320132  0.14570957 0.09669967 0.21105611 0.00429043],0.14570957095709572
140898,Very Low,5,C,[0.26664702 0.24837949 0.13140837 0.11137301 0.23600471 0.00618739],0.1314083677077195
140914,Medium,0,C,[0.34072476 0.14456428 0.26285591 0.11259707 0.13235548 0.0069025 ],0.26285591026747196
140914,Medium,1,C,[0.33296319 0.14578686 0.28180624 0.10637643 0.12729267 0.0057746 ],0.2818062404361225
140914,Medium,2,C,[0.34257482 0.14577417 0.25869609 0.11141916 0.13413849 0.00739728],0.2586960922021922
140914,Medium,3,C,[0.34525603 0.14224696 0.2592676  0.115083   0.13153625 0.00661016],0.2592676024610359
140914,Medium,4,C,[0.34232918 0.14220026 0.26024925 0.11624409 0.13253116 0.00644607],0.26024924795874516
140914,Medium,5,C,[0.36586595 0.13539392 0.23215186 0.12531497 0.13388208 0.00739123],0.23215185620695447
140914,Very High,0,C,[0.29589585 0.16791703 0.31553398 0.10172109 0.11319506 0.00573698],0.3155339805825243
140914,Very High,1,C,[0.28725357 0.16099499 0.33320136 0.10411474 0.10971144 0.0047239 ],0.3332013640821688
140914,Very High,2,C,[0.30676724 0.15683484 0.30534405 0.1042482  0.11926279 0.00754287],0.3053440546502526
140914,Very High,3,C,[0.29821853 0.16030134 0.31293032 0.10599278 0.11599617 0.00656087],0.3129303158479731
140914,Very High,4,C,[0.27852936 0.16886837 0.32229827 0.10536368 0.11968805 0.00525227],0.3222982651599554
140914,Very High,5,C,[0.32668329 0.15710723 0.27431421 0.10224439 0.13216958 0.0074813 ],0.2743142144638404
140914,Very Low,0,C,[0.36402878 0.13884892 0.22248201 0.13453237 0.1323741  0.00773381],0.22248201438848922
140914,Very Low,1,C,[0.36723271 0.13725453 0.23751067 0.11674414 0.134769   0.00648895],0.23751067261170666
140914,Very Low,2,C,[0.37034636 0.13858819 0.225168   0.12402498 0.1349798  0.00689268],0.2251679955057151
140914,Very Low,3,C,[0.37549036 0.13298161 0.22401692 0.12727455 0.13345425 0.0067823 ],0.22401692031382928
140914,Very Low,4,C,[0.3650165  0.13993399 0.22046205 0.130033   0.13762376 0.00693069],0.22046204620462045
140914,Very Low,5,C,[0.3706541  0.12964054 0.21361226 0.14437242 0.13081909 0.01090159],0.2136122569239835
141030,Medium,0,E,[0.06488352 0.13951682 0.10034513 0.12830026 0.5608283  0.00612597],0.5608283002588438
141030,Medium,1,E,[0.04822612 0.11440671 0.08268994 0.1138631  0.63641886 0.00439527],0.6364188586606412
141030,Medium,2,E,[0.0710347  0.14790257 0.10516276 0.13800274 0.53187392 0.00602332],0.5318739150969436
141030,Medium,3,E,[0.06882594 0.15029144 0.1044022  0.13750581 0.53369317 0.00528144],0.5336931730187112
141030,Medium,4,E,[0.06807048 0.15204125 0.10438333 0.13596906 0.5345939  0.00494199],0.5345938977223893
141030,Medium,5,E,[0.09675794 0.18797245 0.12951453 0.15655972 0.42264405 0.00655132],0.422644045019318
141030,Very High,0,E,[0.02846425 0.06663725 0.05494263 0.07546337 0.77030009 0.00419241],0.7703000882612533
